link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,cost,liked
https://www.zomato.com/pune/savera-cafe-hadapsar,"Savera Cafe
                                    ",Quick Bites,Hadapsar,,,,,"Fast Food,",100,
https://www.zomato.com/pune/turning-point-kondhwa,"Turning Point
                                    ",Quick Bites,Kondhwa,3.9,37,,,"North Indian,Mughlai,",450,
https://www.zomato.com/pune/dawat-by-just-home-made-sinhgad-road,"Dawat By Just Home Made
                                    ",NA,Sinhgad Road,,,,,"Fast Food,North Indian,South Indian,Maharashtrian,",250,
https://www.zomato.com/pune/hotel-silver-blue-bhosari,"Hotel Silver Blue
                                    ",Casual Dining,Bhosari,,,,,"Chinese,Malwani,North Indian,","1,000",
https://www.zomato.com/pune/parantha-pundit-hadapsar,"Parantha Pundit
                                    ",NA,Hadapsar,,,,,"Beverages,North Indian,",200,
https://www.zomato.com/pune/sais-kitchen-pashan,"Sai's Kitchen
                                    ",NA,Pashan,,,,,"Maharashtrian,Biryani,",250,
https://www.zomato.com/pune/burger-point-1-kothrud,"Burger Point
                                    ",Quick Bites,Kothrud,,,,,"Burger,Fast Food,",150,
https://www.zomato.com/pune/bowl-nation-kharadi,"Bowl Nation
                                    ",NA,Kharadi,,,,,"Chinese,North Indian,",400,
https://www.zomato.com/pune/disco-chinese-salunkhe-vihar-road,"Disco Chinese
                                    ",Quick Bites,Salunkhe Vihar Road,,,,,"Chinese,",350,
https://www.zomato.com/pune/nazakat-biryani-bt-kawade-road,"Nazakat Biryani
                                    ",NA,B.T. Kawade Road,,,,,"Biryani,",400,
https://www.zomato.com/pune/sweet-surrender-by-tanya-wagholi,"Sweet Surrender By Tanya
                                    ",Bakery,Wagholi,,,,,"Desserts,Bakery,",350,
https://www.zomato.com/pune/maharaja-misal-house-2-hadapsar,"Maharaja Misal House
                                    ",Quick Bites,Hadapsar,,,,,"Street Food,",200,
https://www.zomato.com/pune/marasim-baner,"Marasim
                                    ",NA,Baner,,,,,"Arabian,",400,
https://www.zomato.com/pune/juice-world-hadapsar,"Juice World
                                    ",Beverage Shop,Hadapsar,,,,,"Beverages,",100,
https://www.zomato.com/pune/yuandong-orient-lohegaon,"Yuandong Orient
                                    ",NA,Lohegaon,,,,,"Thai,Chinese,",300,
https://www.zomato.com/pune/cafe-pizza-times-sinhgad-road,"Cafe Pizza Times
                                    ",Quick Bites,Sinhgad Road,,,,,"Fast Food,Pizza,",300,
https://www.zomato.com/pune/shruti-veg-kothrud,"Shruti Veg
                                    ",Quick Bites,Kothrud,,,,,"Maharashtrian,",200,
https://www.zomato.com/pune/the-19s-chinese-cafe-sinhgad-road,"The 19's Chinese Cafe
                                    ",NA,Sinhgad Road,3.6,52,,,"Chinese,",250,
https://www.zomato.com/pune/cinnamon-takeaway-caterers-hinjawadi,"Cinnamon Takeaway & Caterers
                                    ",NA,Hinjawadi,,,,,"Chinese,North Indian,",200,
https://www.zomato.com/pune/durva-foods-corner-and-ice-cream-karve-nagar,"Durva Foods Corner And Ice Cream
                                    ",NA,Karve Nagar,,,,,"Fast Food,",150,
https://www.zomato.com/pune/the-forest-resto-lavale,"The Forest Resto
                                    ","Casual Dining,Bar",Lavale,,,,,"North Indian,",800,
https://www.zomato.com/pune/space-chef-hadapsar,"Space Chef
                                    ",Food Truck,Hadapsar,,,,,"Beverages,Fast Food,",200,
https://www.zomato.com/pune/laziz-hydrabadi-biryani-kothrud,"Laziz Hydrabadi Biryani
                                    ",NA,Kothrud,,,,,"Biryani,",400,
https://www.zomato.com/pune/vrundavan-deccan-gymkhana,"Vrundavan
                                    ",Sweet Shop,Deccan Gymkhana,,,,,"Mithai,",100,
https://www.zomato.com/pune/cafe-raahi-1-kothrud,"Cafe Raahi
                                    ",Quick Bites,Kothrud,,,,,"Beverages,Fast Food,",500,
https://www.zomato.com/pune/chef-sandwich-hadapsar,"Chef Sandwich
                                    ",Quick Bites,Hadapsar,,,,,"Sandwich,",200,
https://www.zomato.com/pune/atrs-42-1-ravet,"Atrs 42
                                    ",Quick Bites,Ravet,,,,,"Fast Food,",200,
https://www.zomato.com/pune/shree-datta-bhuvan-kothrud,"Shree Datta Bhuvan
                                    ",Quick Bites,Kothrud,,,,,"Maharashtrian,",200,
https://www.zomato.com/pune/sai-sundaram-snacks-center-shukrawar-peth,"Sai Sundaram Snacks Center
                                    ",NA,Shukrawar Peth,,,,,"Street Food,",100,
https://www.zomato.com/pune/master-of-momos-2-hadapsar,"Master of Momos
                                    ",NA,Hadapsar,2.1,57,,,"Tibetan,Fast Food,North Eastern,Momos,",150,
https://www.zomato.com/pune/biryani-on-wheels-sinhgad-road,"Biryani On Wheels
                                    ",Quick Bites,Sinhgad Road,3.8,102,,,"North Indian,Biryani,",300,
https://www.zomato.com/pune/gulpd-meals-more-kharadi,"Gulp'd meals & more
                                    ",Food Court,Kharadi,3.9,11,,,"Biryani,North Indian,",500,
https://www.zomato.com/pune/the-little-chinese-lohegaon,"The Little Chinese
                                    ",Quick Bites,Lohegaon,,,,,"Chinese,",300,
https://www.zomato.com/pune/masvadi-tadka-narhe,"Masvadi Tadka
                                    ",NA,Narhe,,,,,"Maharashtrian,",400,
https://www.zomato.com/pune/hotel-sumangal-kharadi,"Hotel Sumangal
                                    ","Casual Dining,Bar",Kharadi,,,,,"Chinese,North Indian,",700,
https://www.zomato.com/pune/hindvi-the-royal-biryani-narhe,"Hindvi The Royal Biryani
                                    ",NA,Narhe,,,,,"Biryani,",400,
https://www.zomato.com/pune/hotel-jishan-ghorpadi,"Hotel Jishan
                                    ",NA,Ghorpadi,,,,,"Fast Food,Rolls,Mughlai,Biryani,",350,
https://www.zomato.com/pune/arogyadayi-food-corner-and-panipuri-nigdi,"Arogyadayi Food Corner and Panipuri
                                    ",Kiosk,Nigdi,,,,,"South Indian,",150,
https://www.zomato.com/pune/paratha-mahal-wanowrie,"Paratha Mahal
                                    ",NA,Wanowrie,,,,,"North Indian,",300,
https://www.zomato.com/pune/paape-di-rasoi-2-mundhwa,"Paape Di Rasoi
                                    ",Quick Bites,Mundhwa,,,,,"North Indian,",250,
https://www.zomato.com/pune/chinese-bell-viman-nagar,"Chinese Bell
                                    ",Quick Bites,Viman Nagar,,,,,"Momos,Chinese,",400,
https://www.zomato.com/pune/lavish-biryani-aundh,"Lavish Biryani
                                    ",NA,Aundh,,,,,"Biryani,",350,
https://www.zomato.com/pune/kings-chinese-center-hinjawadi,"King's Chinese Center
                                    ",Quick Bites,Hinjawadi,2.7,79,,,"Chinese,",350,
https://www.zomato.com/pune/roshan-tea-snacks-center-hadapsar,"Roshan Tea & Snacks Center
                                    ",Quick Bites,Hadapsar,,,,,"Street Food,",150,
https://www.zomato.com/pune/masala-tadka-hadapsar,"Masala Tadka
                                    ",Quick Bites,Hadapsar,,,,,"Chinese,North Indian,",300,
https://www.zomato.com/pune/foodobsession-bhugaon,"Foodobsession
                                    ",NA,Bhugaon,3.9,34,,,"Bakery,",500,Chocolate Cake
https://www.zomato.com/pune/shahi-punjab-pure-veg-hadapsar,"Shahi Punjab Pure Veg
                                    ",NA,Hadapsar,3.4,96,,,"Fast Food,Chinese,North Indian,",400,
https://www.zomato.com/pune/swara-chinese-centre-talegaon,"Swara Chinese Centre
                                    ",Quick Bites,Talegaon,,,,,"Chinese,",200,
https://www.zomato.com/pune/hotel-jaihind-sinhgad-road,"Hotel Jaihind
                                    ",Quick Bites,Sinhgad Road,,,,,"Biryani,Bengali,North Indian,",500,
https://www.zomato.com/pune/rds-cafe-dhankawadi,"RD'S Cafe
                                    ",NA,Dhankawadi,,,,,"Fast Food,",200,
https://www.zomato.com/pune/roll-bites-kharadi,"Roll Bites
                                    ",NA,Kharadi,3.8,49,,,"Rolls,",250,
https://www.zomato.com/pune/ek-cup-chaha-hadapsar,"Ek Cup Chaha
                                    ",Beverage Shop,Hadapsar,,,,,"Tea,",100,
https://www.zomato.com/pune/hotel-advika-2-wagholi,"Hotel Advika
                                    ",Quick Bites,Wagholi,,,,,"Maharashtrian,",250,
https://www.zomato.com/pune/barkat-caterers-narhe,"Barkat Caterers
                                    ",Quick Bites,Narhe,,,,,"Biryani,",250,
https://www.zomato.com/pune/laxmi-sweets-pimpri,"Laxmi Sweets
                                    ",Sweet Shop,Pimpri,,,,,"Street Food,Mithai,",100,
https://www.zomato.com/pune/paddhatshir-veg-non-veg-sadashiv-peth,"Paddhatshir Veg Non veg
                                    ",Quick Bites,Sadashiv Peth,,,,,"Maharashtrian,Chinese,North Indian,",450,
https://www.zomato.com/pune/indori-namkin-wadgaon-sheri,"Indori Namkin
                                    ",NA,Wadgaon Sheri,,,,,"Street Food,",150,
https://www.zomato.com/pune/shri-venkatesh-food-corner-pune-solapur-road,"Shri Venkatesh Food Corner
                                    ",Quick Bites,Pune-Solapur Road,,,,,"Beverages,Maharashtrian,Chinese,North Indian,South Indian,",450,
https://www.zomato.com/indian-zaika-food-truck,"Indian Zaika
                                    ",Food Truck,Dehu Road,,,,,"Street Food,Fast Food,South Indian,",300,
https://www.zomato.com/pune/khadda-kombdi-wanowrie,"Khadda Kombdi
                                    ",NA,Wanowrie,,,,,"Maharashtrian,",700,
https://www.zomato.com/pune/cake-dairy-sadashiv-peth,"Cake Dairy
                                    ",Bakery,Sadashiv Peth,,,,,"Desserts,Bakery,",100,
https://www.zomato.com/pune/luveggz-pimple-saudagar,"Luveggz
                                    ",Quick Bites,Pimple Saudagar,,,,,"Fast Food,",300,
https://www.zomato.com/pune/njoy-foods-baner,"Njoy Foods
                                    ",NA,Baner,3.6,63,,,"Burger,Fast Food,Chinese,",200,
https://www.zomato.com/pune/shree-sadguru-krupa-hotel-parvati,"Shree Sadguru Krupa Hotel
                                    ",Quick Bites,Parvati,,,,,"Street Food,",100,
https://www.zomato.com/pune/mahalaxmi-khandesh-restaurant-bhosari,"Mahalaxmi Khandesh Restaurant
                                    ",Quick Bites,Bhosari,,,,,"Maharashtrian,",200,
https://www.zomato.com/pune/hotel-rudraa-pashan,"Hotel Rudraa
                                    ",Quick Bites,Pashan,,,,,"Maharashtrian,",400,
https://www.zomato.com/pune/burger-sandwich-house-nigdi,"Burger & Sandwich House
                                    ",NA,Nigdi,,,,,"Fast Food,",150,
https://www.zomato.com/pune/balaji-fast-food-1-aundh,"Balaji Fast Food
                                    ",Quick Bites,Aundh,,,,,"Street Food,",200,
https://www.zomato.com/pune/taipai-momo-1-hinjawadi,"Taipai Momo
                                    ",Quick Bites,Hinjawadi,,,,,"Momos,",250,
https://www.zomato.com/pune/timeout-cafe-pimple-gurav,"Timeout Cafe
                                    ",Quick Bites,Pimple Gurav,,,,,"Beverages,Street Food,Fast Food,",150,
https://www.zomato.com/pune/chef-abhis-kitchen-aundh,"Chef Abhi's Kitchen
                                    ",NA,Aundh,3.1,44,,,"Chinese,North Indian,",550,
https://www.zomato.com/pune/hotel-gurukrupa-nigdi,"Hotel Gurukrupa
                                    ",Quick Bites,Nigdi,,,,,"South Indian,North Indian,",200,
https://www.zomato.com/pune/pizza-blast-senapati-bapat-road,"Pizza Blast
                                    ",NA,Senapati Bapat Road,3.3,32,,,"Pizza,",250,
https://www.zomato.com/pune/hotel-shivkrupa-kharadi,"Hotel Shivkrupa
                                    ",Quick Bites,Kharadi,3.7,24,,,"Street Food,",150,
https://www.zomato.com/pune/bhojaan-viman-nagar,"Bhojaan
                                    ",NA,Viman Nagar,,,,,"Street Food,Mithai,North Indian,",250,
https://www.zomato.com/pune/tiger-punch-cafe-pimple-gurav,"Tiger Punch Cafe
                                    ",Quick Bites,Pimple Gurav,,,,,"Ice Cream,Beverages,Fast Food,",400,
https://www.zomato.com/pune/cafe-mehfil-ravet,"Cafe Mehfil
                                    ",Cafe,Ravet,,,,,"North Indian,Fast Food,Cafe,",350,
https://www.zomato.com/pune/oyye-hoyye-bavdhan,"Oyye Hoyye
                                    ",NA,Bavdhan,,,,,"North Indian,Chinese,",250,
https://www.zomato.com/pune/eat-healthy-wakad,"eat HEALTHY
                                    ",NA,Wakad,,,,,"Healthy Food,",400,
https://www.zomato.com/pune/m-h-14-tadaka-garden-restaurant-chinchwad,"M H-14 Tadaka Garden Restaurant
                                    ",Casual Dining,Chinchwad,,,,,"Chinese,Maharashtrian,",600,
https://www.zomato.com/pune/soy-stories-baner,"Soy Stories
                                    ",Quick Bites,Baner,3.4,2512,,,"Biryani,North Indian,Thai,Asian,Indonesian,Chinese,",700,"Noodle, Veg Hakka Noodles, Drums Of Heaven, Chicken Lollipop, Sea Food, Fried Rice Chicken, Nasi Goreng"
https://www.zomato.com/pune/katraj-katta-katraj,"Katraj Katta
                                    ",Quick Bites,Katraj,3,35,,,"South Indian,Chinese,Street Food,Fast Food,",300,
https://www.zomato.com/pune/mummys-kitchan-wagholi,"Mummys Kitchan
                                    ",Quick Bites,Wagholi,,,,,"Chinese,North Indian,",500,
https://www.zomato.com/pune/persian-delight-budhwar-peth,"Persian Delight
                                    ",NA,Budhwar Peth,,,,,"North Indian,",300,
https://www.zomato.com/pune/the-real-cafe-kharadi,"The Real Cafe
                                    ",NA,Kharadi,,,,,"Fast Food,",200,
https://www.zomato.com/pune/vyanjan-karve-nagar,"Vyanjan
                                    ",Quick Bites,Karve Nagar,,,,,"Maharashtrian,",150,
https://www.zomato.com/pune/g-k-g-n-caterers-hadapsar,"G.K.G.N Caterers
                                    ",NA,Hadapsar,,,,,"Biryani,",200,
https://www.zomato.com/pune/g-k-g-n-caterers-hadapsar,"G.K.G.N Caterers
                                    ",NA,Hadapsar,,,,,"Biryani,",200,
https://www.zomato.com/pune/g-k-g-n-caterers-hadapsar,"G.K.G.N Caterers
                                    ",NA,Hadapsar,,,,,"Biryani,",200,
https://www.zomato.com/pune/g-k-g-n-caterers-hadapsar,"G.K.G.N Caterers
                                    ",NA,Hadapsar,,,,,"Biryani,",200,
https://www.zomato.com/pune/the-foodie-hub-sinhgad-road,"The Foodie Hub
                                    ",NA,Sinhgad Road,,,,,"North Indian,",200,
https://www.zomato.com/pune/meeras-bake-lounge-satara-road,"Meera's Bake Lounge
                                    ",NA,Satara Road,3.9,26,,,"Desserts,Bakery,",250,"Chocolate Cake, Cup Cake"
https://www.zomato.com/pune/naivedyam-bhosari,"Naivedyam
                                    ",Casual Dining,Bhosari,,,,,"Chinese,North Indian,","1,000",
https://www.zomato.com/pune/naivedya-senapati-bapat-road,"Naivedya
                                    ",Quick Bites,Senapati Bapat Road,,,,,"Beverages,Fast Food,Maharashtrian,North Indian,",250,
https://www.zomato.com/pune/home-made-kondhwa,"Home Made
                                    ",Kiosk,Kondhwa,,,,,"Biryani,",200,
https://www.zomato.com/pune/inditoss-viman-nagar,"IndiToss
                                    ",NA,Viman Nagar,4.2,100,,,"Awadhi,North Indian,Bengali,",350,Paneer Kofta Biryani
